,Unnamed: 0,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
266,37485,50.0,0.64,0.6509999999999999,146240.0,0.7120000000000001,6.09e-05,0.0738,-6.79,0.0429,82.961,0.804,1
267,37589,80.0,0.00293,0.442,181533.0,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,0.7809999999999999,1
268,37898,68.0,0.00265,0.5529999999999999,173320.0,0.917,0.0099099999999999,0.07,-8.806000000000003,0.0906,101.798,0.7809999999999999,1
269,35154,63.0,0.000973,0.647,217493.0,0.71,0.703,0.0777,-4.692,0.0289999999999999,110.059,0.268,1
271,36266,63.0,0.0162,0.715,-1.0,0.6559999999999999,0.0005009999999999,0.0882,-6.154,0.0259,126.01,0.423,1
272,39922,61.0,0.00669,0.6,256467.0,,0.0,0.166,-4.688,0.0885,121.965,0.341,1
273,35017,66.0,0.173,0.68,190720.0,0.738,0.00036,0.37,-4.881,0.0331,105.015,0.675,1
274,36838,53.0,0.000377,0.138,257520.0,0.691,0.7859999999999999,0.0895,-7.976,0.0443,170.342,0.36,1
275,38253,55.0,0.000197,0.6559999999999999,345284.0,0.8640000000000001,0.107,0.281,-7.895,,93.197,0.617,1
277,37732,58.0,0.22,0.7040000000000001,238267.0,0.528,0.35,0.14,-13.382,0.0358,117.472,0.73,1
278,38691,72.0,0.0422,0.487,261280.0,0.382,4.74e-06,0.411,-10.889,0.0309,116.557,0.7140000000000001,1
280,39610,61.0,,0.5710000000000001,226200.0,,0.0037,0.2789999999999999,-5.056,0.0353,119.95296059529068,0.61,1
281,39600,54.0,0.181,0.799,252693.0,0.665,0.136,0.125,-6.31,0.0455,89.49799999999999,0.7829999999999999,1
282,35736,54.0,0.0263,0.314,309640.0,0.959,,0.161,-4.657,0.0908,154.221,0.492,1
283,36236,57.0,0.00018,0.4479999999999999,203307.0,0.927,0.0067599999999999,0.0822,-3.244,0.061,174.079,0.687,1
284,36639,64.0,0.347,0.669,275507.0,0.7070000000000001,0.000716,0.0997,-13.66,0.0478,124.335,0.8059999999999999,1
285,38941,63.0,0.7879999999999999,,165733.0,0.711,2.64e-05,0.0683,-10.453,0.0832,152.27700000000002,,1
286,36215,60.0,0.7190000000000001,0.346,188184.0,0.637,2.03e-05,0.263,-4.919,0.0403,186.836,0.297,1
287,38273,69.0,0.0416,0.341,255600.0,0.674,5.47e-06,0.345,-7.643,0.0492,88.93299999999999,0.452,1
288,36939,61.0,0.504,0.461,168920.0,,0.0171,0.684,-9.159,0.313,94.372,0.4539999999999999,1
289,35558,53.0,0.745,0.6970000000000001,145427.0,0.6759999999999999,0.000511,0.263,-5.273,0.0436,119.95296059529068,0.705,1
290,35496,59.0,0.0312,0.473,312280.0,0.691,0.00404,0.147,-7.984,0.0248,119.95296059529068,0.421,1
291,37967,58.0,0.0368,0.53,223400.0,0.741,0.0,0.402,-3.821,0.0296,75.012,0.424,1
292,37334,52.0,0.00101,0.565,213853.0,0.905,0.0,0.325,-3.575,0.057,126.011,0.684,1
293,37200,59.0,0.8190000000000001,0.64,227222.0,0.196,3.63e-05,0.0978,-11.478,0.0267,143.91899999999998,0.301,1
294,38069,51.0,0.035,0.352,-1.0,0.8079999999999999,0.0,0.991,-8.097000000000001,0.0425,162.096,0.485,1
295,35662,69.0,0.0156,0.711,248640.0,0.924,0.0,0.114,-3.398,0.0282,108.033,0.912,1
296,37379,68.0,0.461,0.573,142787.0,,0.0,0.0935,-6.644,0.176,169.519,0.8170000000000001,1
298,39269,62.0,0.006,0.4639999999999999,213173.0,0.797,0.000304,0.392,-5.244,0.0333,129.964,0.547,1
300,35137,58.0,,,142933.0,0.363,0.0,0.1169999999999999,-12.484000000000002,,123.263,,1
301,35476,62.0,0.00025,0.56,221000.0,0.901,0.134,0.299,-4.481,0.032,132.009,0.807,1
302,38230,55.0,0.238,0.593,204467.0,0.41,0.5870000000000001,0.1169999999999999,-9.722,0.0239,119.95296059529068,0.27,1
303,36410,59.0,0.395,0.439,-1.0,0.469,0.573,0.183,-9.283,0.0311,127.44,0.193,1
304,37881,69.0,0.0004559999999999,0.412,227440.0,,0.0026,0.11,-4.852,0.0575,93.162,0.455,1
305,39509,50.0,0.00199,0.612,206107.0,0.794,0.0,0.0776,-5.857,0.0377,130.025,0.482,1
306,39697,57.0,0.00879,0.433,262867.0,0.815,0.0,0.138,-3.658,0.0771,125.358,0.461,1
307,37831,58.0,0.0107,0.434,201347.0,0.75,0.0,0.106,-3.53,0.0293,159.82399999999998,0.488,1
309,36874,49.0,0.0269,0.7040000000000001,-1.0,0.589,0.11,0.154,-12.859000000000002,0.0315,128.80700000000002,0.789,1
311,38630,60.0,0.758,0.35,-1.0,0.293,8.21e-06,0.104,-9.502,0.0258,96.685,0.162,1
312,37317,64.0,0.0537,0.628,201653.0,,0.0,0.3779999999999999,-4.837,0.0398,115.999,0.8009999999999999,1
313,39928,68.0,6.57e-05,0.532,-1.0,0.889,0.0070599999999999,0.0943,-5.474,0.0543,93.994,0.508,1
314,36623,55.0,0.0658,0.514,253227.0,0.589,5.34e-05,0.0862,-8.249,0.032,115.283,0.726,1
315,35999,66.0,0.165,,-1.0,0.603,0.0,0.0687,-5.517,0.0435,76.874,,1
316,36808,63.0,0.00326,0.541,197800.0,0.916,2.04e-06,0.0967,-5.964,0.0612,156.015,0.627,1
317,37647,66.0,0.175,0.316,237026.0,0.86,4.92e-05,0.902,-5.038,0.0661,100.888,0.195,1
318,39807,74.0,0.0241,0.469,382834.0,0.537,0.00201,0.2689999999999999,-10.421,0.152,124.193,0.7829999999999999,1
319,38540,58.0,0.00235,0.3339999999999999,397768.0,0.8540000000000001,0.00114,0.158,-7.5310000000000015,0.0494,100.175,0.284,1
320,39836,65.0,,0.531,216067.0,,0.0,0.0716,-4.95,0.0352,124.578,0.424,1
321,38916,57.0,0.298,0.407,307263.0,0.411,0.935,0.0956,-11.733,0.0347,100.01,0.0723,1
323,38049,62.0,0.573,0.588,221187.0,0.382,3.3100000000000005e-05,0.1119999999999999,-8.821,0.036,95.239,0.72,1
325,35982,55.0,0.0841,0.306,384467.0,0.639,0.0,0.371,-9.91,,149.686,0.293,1
326,37422,59.0,0.205,0.674,-1.0,0.892,0.0,0.6940000000000001,-3.771,0.0293,114.048,0.889,1
327,35510,54.0,0.0727,0.609,-1.0,0.8759999999999999,6.96e-06,0.0778,-5.777,0.0438,152.043,0.39,1
328,39157,54.0,0.987,0.281,173400.0,,0.964,0.2739999999999999,-16.022000000000002,0.036,76.155,0.211,1
329,39260,65.0,0.000995,0.602,261560.0,0.755,,0.412,-5.791,0.0397,135.042,0.6459999999999999,1
330,38946,50.0,0.614,,-1.0,0.246,0.000138,0.0967,-12.847,0.0383,132.153,,1
331,35419,57.0,0.312,0.605,-1.0,0.605,0.00511,0.0601,-7.722,0.0837,147.736,0.418,1
332,39153,61.0,0.3339999999999999,0.506,-1.0,0.526,0.000539,0.0907,-9.936,0.0285,129.641,0.591,1
333,36188,58.0,0.838,0.665,-1.0,0.253,0.0,0.168,-7.326,0.0505,142.252,0.477,1
334,35490,62.0,0.0182,0.3779999999999999,339493.0,0.596,1.14e-05,0.144,-5.4060000000000015,0.0323,135.968,0.172,1
335,35898,59.0,0.031,0.513,242667.0,0.77,0.0,0.198,-5.131,0.0277,119.95296059529068,0.8490000000000001,1
336,35810,57.0,0.5539999999999999,0.371,148253.0,,0.0,0.299,-9.792,0.0562,170.377,0.916,1
337,35560,74.0,0.176,0.7140000000000001,222227.0,0.735,0.0006219999999999,0.115,-7.125,0.0306,123.57,0.68,1
338,38830,60.0,1.3699999999999998e-05,0.511,252400.0,0.952,0.00201,0.135,-4.243,0.0754,147.999,0.557,1
339,36202,51.0,0.000273,0.616,-1.0,0.985,0.000145,0.111,-1.598,0.0832,109.979,0.487,1
340,39258,47.0,,0.583,224720.0,0.921,0.4589999999999999,0.226,-8.38,0.0697,125.98,0.222,1
342,36298,65.0,0.114,0.491,-1.0,0.482,2.78e-06,0.626,-6.564,0.0281,112.704,0.407,1
343,37226,58.0,0.118,0.6629999999999999,-1.0,0.48,0.000387,0.165,-9.267,0.0245,95.912,0.218,1
344,38509,53.0,0.0093,0.3289999999999999,276132.0,,0.00469,0.1009999999999999,-6.9620000000000015,0.0283,173.97400000000002,0.471,1
346,39763,56.0,0.0601,0.5589999999999999,258693.0,0.3429999999999999,0.138,0.1,-13.072,0.0424,119.95296059529068,0.183,1
347,38011,54.0,0.267,0.467,303680.0,0.561,3.02e-06,0.132,-6.787000000000001,0.0262,81.303,0.493,1
348,37098,56.0,0.955,0.465,284867.0,0.242,0.0223,0.126,-10.46,0.0298,102.812,0.315,1
349,37192,53.0,0.0364,0.45,415600.0,0.341,0.0002839999999999,0.0405,-14.218,0.0327,118.782,0.366,1
350,38041,60.0,0.000761,0.512,241627.0,0.933,0.0,0.342,-4.759,,92.998,0.465,1
353,35295,68.0,0.182,0.6609999999999999,266333.0,0.818,0.000995,0.0527,-5.9,0.0291,147.54399999999998,0.79,1
354,39832,58.0,0.171,0.518,303307.0,0.7440000000000001,7.63e-06,0.109,-7.106,0.0351,98.022,0.161,1
355,35257,48.0,0.161,0.481,234274.0,0.5710000000000001,0.00494,0.357,-8.582,0.0296,167.634,0.634,1
356,38250,54.0,0.000173,0.521,206000.0,0.919,0.00218,0.301,-3.1460000000000004,0.0475,131.726,0.746,1
357,35355,64.0,4.82e-06,0.55,252533.0,0.765,0.873,0.132,-8.684,0.0287,119.95296059529068,0.417,1
358,36192,57.0,0.00013,0.358,241547.0,0.92,0.0118,0.0765,-2.843,0.218,99.919,0.493,1
359,36966,61.0,0.00851,0.703,247829.0,0.785,0.0479,0.178,-7.632999999999999,0.0459,105.857,0.5920000000000001,1
360,35427,58.0,,,356947.0,,0.107,0.0873,-2.261,0.0495,127.995,,1
361,35095,54.0,0.173,0.8109999999999999,250909.0,0.472,0.407,0.0969,-13.446,0.0429,131.983,0.8220000000000001,1
362,38734,60.0,0.00798,0.562,185960.0,0.843,3.1e-05,0.1119999999999999,-4.238,0.0363,91.979,0.262,1
363,37241,55.0,0.425,0.705,-1.0,0.8109999999999999,6.15e-05,0.126,-5.2010000000000005,0.0285,91.974,0.519,1
364,35675,64.0,0.0879,0.428,228147.0,0.429,0.00041,0.168,-6.06,0.049,127.173,0.182,1
365,38045,52.0,0.0708,0.4579999999999999,208253.0,0.7509999999999999,0.0105,0.1689999999999999,-4.681,0.032,140.895,0.387,1
366,35031,62.0,0.0409999999999999,0.5760000000000001,266040.0,0.659,0.0,0.0587,-5.617000000000001,0.0383,94.853,0.7170000000000001,1
367,35434,50.0,0.2289999999999999,0.314,241360.0,0.483,0.0269,0.564,-8.365,0.0351,145.047,0.348,1
369,39468,53.0,0.373,0.649,213528.0,0.7879999999999999,0.0,0.108,-7.029,0.0532,119.95296059529068,0.736,1
370,38950,71.0,0.000332,0.305,206773.0,0.8320000000000001,2.4e-05,0.091,-7.981,0.0398,100.677,0.585,1
371,38528,49.0,0.5529999999999999,0.6809999999999999,265640.0,0.447,4.36e-06,0.122,-8.83,0.0477,99.418,0.746,1
373,37036,65.0,0.431,0.5660000000000001,233467.0,0.7659999999999999,0.0,0.1009999999999999,-5.0360000000000005,0.0399,119.95296059529068,0.547,1
374,37237,67.0,0.00238,0.236,354393.0,0.84,0.204,0.303,-3.454,0.0572,129.19,0.1889999999999999,1
375,39125,61.0,0.74,,233667.0,0.281,0.0,0.163,-10.56,,142.263,,1
376,38240,72.0,0.605,0.669,231173.0,,,0.0905,-11.547,0.0306,130.015,0.649,1
377,35259,55.0,0.000138,0.547,243933.0,0.966,0.000659,0.312,-3.839,0.0452,114.053,0.532,1
379,39397,59.0,0.00106,0.5820000000000001,-1.0,0.765,0.0506,0.344,-6.544,0.0376,128.164,0.528,1
380,38805,64.0,,0.61,217400.0,0.59,2.32e-06,0.15,-7.325,0.0362,137.838,0.352,1
381,39315,61.0,0.0433,0.596,185030.0,0.7290000000000001,0.151,0.135,-5.82,0.0698,149.999,0.56,1
382,37514,70.0,0.00569,0.7240000000000001,163673.0,0.591,0.0249,0.0833,-5.6960000000000015,0.0677,107.944,0.633,1
383,37297,66.0,0.445,0.6609999999999999,180360.0,0.785,0.000266,0.0854,-5.622999999999998,0.0369,91.975,0.371,1
384,36328,59.0,0.00457,0.597,182653.0,,0.00191,0.501,-4.727,0.11,87.479,0.866,1
385,36555,56.0,0.0121,0.517,187267.0,0.743,0.0,0.166,-6.152,0.0807,150.134,0.371,1
386,39652,69.0,0.644,0.561,267253.0,0.337,8.79e-05,0.67,-9.272,0.0284,109.373,0.273,1
387,35320,79.0,0.57,0.65,180056.0,0.306,7.07e-06,0.0707,-9.443,0.0393,118.068,0.605,1
388,36247,58.0,0.0751,0.411,-1.0,0.611,0.000221,0.0762,-4.718999999999999,0.0298,140.002,0.138,1
389,37455,51.0,0.213,0.535,391320.0,0.551,8.72e-06,0.172,-9.99,0.0337,79.414,0.631,1
390,36583,66.0,0.129,,195173.0,0.83,0.0,0.29,-5.43,0.0652,95.004,,1
392,38121,52.0,0.386,0.691,256800.0,,0.00115,0.223,-8.984,0.0389,93.979,0.654,1
393,35074,64.0,0.303,0.3989999999999999,445187.0,0.467,0.0186,0.124,-11.763,0.0284,119.95296059529068,0.525,1
394,35864,64.0,0.35,0.764,174627.0,0.6459999999999999,0.0,0.0823,-9.349,0.0305,116.115,0.8859999999999999,1
395,37758,62.0,9.62e-05,0.623,162293.0,0.983,0.0617,0.261,-3.548,0.151,134.975,0.271,1
397,36655,56.0,0.392,0.482,323707.0,0.55,0.0208,0.111,-4.485,0.0267,114.435,0.353,1
398,38865,51.0,0.00537,0.507,231133.0,0.6859999999999999,0.0,0.124,-4.974,0.0401,119.95296059529068,0.389,1
399,38111,67.0,0.175,0.386,363114.0,0.562,9.17e-06,0.209,-4.363,0.03,72.945,0.228,1
400,36079,61.0,,0.523,241507.0,,0.0,0.094,-14.069,,142.814,0.291,1
401,39006,66.0,0.106,0.66,200227.0,0.799,0.0,0.154,-4.644,0.0995,125.966,0.475,1
402,35792,55.0,0.475,0.581,151093.0,0.41,2.04e-05,0.0746,-12.617,0.0303,129.175,0.6970000000000001,1
404,38635,62.0,0.0513,0.395,211453.0,0.8959999999999999,0.00396,0.14,-4.262,0.0351,101.867,0.35,1
406,36879,62.0,0.0208,0.575,249813.0,0.478,1.11e-05,0.144,-5.517,0.0314,125.968,0.297,1
407,35816,57.0,0.0025399999999999,0.306,232533.0,0.985,0.626,0.13,-6.687,0.0822,133.963,0.255,1
408,35392,63.0,0.0414,0.325,153160.0,,0.0,0.478,-2.535,0.1009999999999999,199.842,0.7440000000000001,1
409,37887,61.0,0.148,0.701,462267.0,0.7879999999999999,0.625,0.0977,-5.6110000000000015,0.0425,142.584,0.795,1
410,36180,73.0,0.000243,0.431,-1.0,0.914,0.0096,0.502,-4.243,0.0616,147.108,0.534,1
411,38202,55.0,0.178,0.687,242347.0,0.6509999999999999,0.00879,0.149,-6.6960000000000015,0.0255,119.937,0.514,1
412,37628,75.0,0.0364,0.4539999999999999,212689.0,0.66,0.0,0.181,-4.357,0.168,184.353,0.568,1
413,36356,53.0,0.00277,0.612,242773.0,0.6659999999999999,0.0,0.286,-5.8660000000000005,0.0317,120.048,0.353,1
415,39217,63.0,3.2200000000000003e-05,0.47,215120.0,0.885,0.196,0.1689999999999999,-7.224,0.0354,138.153,0.79,1
416,35114,52.0,0.0070599999999999,0.5720000000000001,215080.0,,0.0,0.121,-4.833,0.047,118.011,0.248,1
417,40000,65.0,0.171,0.444,145640.0,0.943,6.59e-06,0.297,-3.724,0.104,125.896,0.411,1
418,38434,68.0,0.221,0.588,278441.0,0.301,0.00236,0.128,-14.979,0.0294,112.458,0.19,1
419,37814,67.0,0.000531,0.502,229928.0,0.685,1.61e-06,0.0923,-5.847,0.0283,81.978,0.574,1
420,37599,56.0,,,254493.0,0.738,0.0,0.0651,-4.109,0.0427,81.962,,1
421,37841,51.0,0.000488,0.488,187853.0,0.879,1.19e-06,0.14,-3.329,0.0393,86.986,0.557,1
422,37377,66.0,0.188,0.69,190280.0,0.7979999999999999,0.0,0.111,-3.347,0.039,92.967,0.645,1
423,36240,53.0,0.0344,0.479,245333.0,0.718,,0.282,-4.271,0.0368,149.576,0.3979999999999999,1
424,37151,59.0,0.31,0.476,283133.0,,2.82e-06,0.172,-14.884,0.0305,130.57399999999998,0.24,1
425,39980,59.0,0.000386,0.542,183480.0,0.939,3.85e-06,0.0931,-4.166,,129.983,0.256,1
426,35604,55.0,0.16,0.525,257346.0,0.501,0.025,0.146,-14.192,0.0318,108.291,0.3329999999999999,1
427,36439,50.0,0.6659999999999999,0.624,369947.0,0.511,0.204,0.0662,-10.746,0.0281,144.049,0.713,1
428,40001,53.0,0.00358,0.765,460493.0,0.397,0.715,0.1169999999999999,-10.538,0.0359,123.89,0.15,1
429,35543,75.0,0.5820000000000001,0.6509999999999999,202920.0,0.708,0.0,0.0796,-4.791,0.0376,119.964,0.5579999999999999,1
430,35726,52.0,0.108,0.397,224027.0,0.507,0.118,0.109,-11.765999999999998,0.0358,117.971,0.3429999999999999,1
431,39415,57.0,0.242,0.562,181827.0,0.7979999999999999,0.0,0.1119999999999999,-3.873,0.0311,143.97899999999998,0.579,1
433,37850,65.0,0.222,0.332,474360.0,0.623,0.000883,0.278,-12.365,0.0803,182.63,0.416,1
435,37912,52.0,5.83e-05,,227400.0,0.8859999999999999,0.275,0.2189999999999999,-6.981,0.0617,176.426,,1
436,37259,58.0,0.515,0.471,284840.0,0.357,0.0036299999999999,0.114,-11.333,0.0283,138.255,0.278,1
438,35182,60.0,4.85e-05,0.518,189787.0,0.718,0.244,0.25,-4.355,0.0343,127.593,0.531,1
439,37895,54.0,0.0822,0.628,224382.0,0.584,0.433,0.298,-8.03,0.0284,112.0,0.335,1
441,35085,53.0,0.0698,0.757,192414.0,0.72,1.4499999999999997e-05,0.1119999999999999,-5.644,0.0425,121.968,0.96,1
442,37566,54.0,0.424,0.669,269323.0,0.517,0.0,0.155,-5.97,0.0345,140.931,0.354,1
443,36728,57.0,0.0164,0.638,191126.0,0.682,1.09e-05,0.457,-3.798,0.0526,142.977,0.206,1
444,36622,61.0,0.0214,0.426,271533.0,0.805,0.0,0.0951,-5.827999999999999,0.0398,88.088,0.2189999999999999,1
445,36659,62.0,0.0316,0.5579999999999999,213653.0,0.8959999999999999,0.0,0.528,-3.687,0.0545,90.064,0.63,1
446,37333,59.0,0.507,0.581,116160.0,0.821,0.0,0.108,-4.387,0.0318,136.145,0.968,1
447,39618,50.0,0.0193,0.407,205587.0,0.821,2.06e-06,0.36,-4.987,0.0657,99.814,0.61,1
448,35226,57.0,0.402,0.498,-1.0,,5.74e-06,0.525,-5.284,0.0265,119.95296059529068,0.664,1
449,35098,52.0,0.0038399999999999,0.544,210080.0,0.625,0.00657,0.0889,-6.7970000000000015,0.0342,75.243,0.43,1
450,37614,61.0,0.517,,228747.0,0.477,0.446,0.139,-8.709,,88.005,,1
451,38387,77.0,0.381,0.66,-1.0,0.3829999999999999,0.0,0.119,-9.377,0.0304,83.096,0.381,1
452,39420,48.0,0.0185,0.3279999999999999,574000.0,0.479,0.682,0.268,-13.336,0.0313,119.596,0.0569,1
453,36402,65.0,0.858,0.654,134400.0,0.336,0.385,0.0786,-12.825,0.0379,176.083,0.947,1
454,39691,56.0,0.0407,0.569,178555.0,0.625,0.0113,0.536,-7.4289999999999985,0.0273,119.95296059529068,0.502,1
455,36297,82.0,0.0021,0.5920000000000001,329733.0,0.767,0.00165,0.127,-2.7880000000000003,0.027,96.483,0.3279999999999999,1
456,37169,55.0,0.121,0.625,218867.0,,0.0,0.158,-5.037,0.0325,99.919,0.6990000000000001,1
457,37944,66.0,0.0874,0.525,252280.0,0.741,0.147,0.1169999999999999,-5.643,0.0311,117.031,0.179,1
458,38673,56.0,0.0116,0.528,208067.0,0.888,0.762,0.154,-6.039,0.0326,145.971,0.897,1
461,35894,77.0,0.3229999999999999,0.606,182493.0,0.652,0.0,0.201,-6.982,0.0281,97.155,0.476,1
462,36456,60.0,0.034,0.521,215973.0,0.933,2.07e-05,0.33,-4.874,0.179,169.842,0.607,1
463,38321,64.0,0.0299,0.57,222573.0,0.83,0.0,0.148,-5.096,0.0579,155.014,0.765,1
464,37564,58.0,0.0196,0.439,246827.0,,0.0054,0.1369999999999999,-4.08,0.0649,119.95296059529068,0.351,1
466,37685,71.0,0.0771,0.7120000000000001,287733.0,0.967,0.0,0.356,-5.206,0.047,145.024,0.895,1
467,39656,55.0,0.324,0.705,191280.0,0.813,0.0,0.347,-4.522,0.1159999999999999,119.95296059529068,0.843,1
468,39816,68.0,0.514,0.4579999999999999,342493.0,0.486,0.0,0.574,-8.147,0.0258,72.484,0.363,1
469,39684,58.0,0.0073,0.491,249067.0,0.738,0.0,0.295,-6.73,0.0571,162.003,0.524,1
470,37969,59.0,0.045,0.624,199767.0,0.5479999999999999,,0.11,-6.658,0.0318,91.973,0.367,1
471,37677,65.0,0.0152,0.465,217824.0,0.917,0.02,0.286,-6.331,0.237,155.061,0.39,1
472,35566,57.0,0.0218,0.456,257960.0,,0.0,0.237,-14.339,0.0402,119.95296059529068,0.5529999999999999,1
473,37783,55.0,0.83,0.387,-1.0,0.1939999999999999,0.00145,0.131,-10.829,0.031,121.7,0.0862,1
474,37953,60.0,0.051,0.4429999999999999,267906.0,0.778,0.0,0.267,-3.037,0.0328,148.04399999999998,0.418,1
475,37822,63.0,0.0004669999999999,0.617,254510.0,0.7040000000000001,1.33e-05,0.326,-6.835,,99.804,0.358,1
476,37763,64.0,0.794,0.39,330533.0,0.31,0.0,0.379,-14.545,0.0676,177.515,0.584,1
477,36761,60.0,0.138,0.516,-1.0,0.745,0.0,0.114,-5.674,0.0381,119.95296059529068,0.77,1
478,35729,54.0,0.000179,0.5870000000000001,396333.0,0.613,0.151,0.178,-9.444,0.0341,85.693,0.655,1
479,35224,60.0,0.13,0.872,247133.0,0.679,0.00746,0.3229999999999999,-10.026,0.156,119.95296059529068,0.948,1
480,39144,55.0,,,-1.0,,0.000178,0.148,-8.939,0.0368,107.719,,1
481,38962,61.0,0.244,0.529,168853.0,0.847,0.0,0.205,-5.513,0.0482,93.977,0.69,1
482,36593,53.0,0.917,0.561,228920.0,0.252,0.0,0.106,-9.448,0.0345,144.226,0.346,1
485,39712,50.0,0.0125,0.264,287613.0,0.875,0.24,0.0925,-3.3710000000000004,0.054,119.95296059529068,0.2319999999999999,1
487,38006,53.0,0.1639999999999999,0.552,295667.0,0.802,0.00114,0.13,-7.479,0.04,152.80700000000002,0.631,1
488,35215,56.0,0.0293,0.647,219213.0,,0.0,0.139,-4.388,0.0363,161.416,0.598,1
489,35682,55.0,0.0276,0.684,238973.0,0.8370000000000001,2.98e-05,0.0627,-5.46,0.0307,115.94,0.565,1
490,35359,54.0,0.0399,0.575,177960.0,0.985,0.0,0.166,-1.038,0.0743,119.95296059529068,0.476,1
491,36438,55.0,1.87e-05,0.409,258373.0,0.974,0.118,0.1159999999999999,-5.274,0.085,166.00099999999998,0.473,1
492,35954,60.0,1.04e-05,0.545,209480.0,0.836,0.000129,0.413,-4.029,0.0281,105.925,0.449,1
493,37848,67.0,0.0073799999999999,0.547,197053.0,0.804,0.0,0.0308,-5.268,0.0361,142.016,0.6659999999999999,1
494,35582,68.0,0.129,0.662,209693.0,0.65,0.0,0.113,-5.981,0.0383,117.992,0.481,1
495,38933,67.0,0.0312,,244760.0,0.914,8.92e-05,0.0483,-3.834,0.107,97.021,,1
497,35372,56.0,0.038,0.364,260609.0,0.46,0.00131,0.535,-8.298,0.0425,93.129,0.068,1
498,36617,62.0,0.00963,0.639,246173.0,0.903,7.06e-05,0.174,-5.013,0.0371,135.938,0.96,1
499,38555,52.0,0.00614,0.515,260160.0,0.912,0.177,0.157,-8.547,0.0693,107.131,0.596,1
500,34608,28.0,,0.291,210707.0,0.948,0.0117,0.968,-4.517,,161.47299999999998,0.5770000000000001,0
501,11131,41.0,0.0118,0.8540000000000001,90667.0,0.493,0.012,0.104,-9.996,0.104,89.984,0.5820000000000001,0
502,31867,35.0,0.239,0.556,198320.0,0.867,0.0,0.0874,-4.904,0.0321,133.07299999999998,0.81,0
503,21483,40.0,0.373,0.6990000000000001,216533.0,0.6809999999999999,0.0,0.2739999999999999,-4.9830000000000005,0.0306,131.99,0.8059999999999999,0
504,10013,32.0,0.765,0.696,-1.0,,0.6509999999999999,0.1119999999999999,-7.973,0.0297,131.924,0.47,0
505,26307,54.0,0.0471,0.7979999999999999,190918.0,0.721,0.0,0.0626,-4.964,0.0927,104.943,0.41,0
507,18299,51.0,0.425,0.436,154749.0,0.655,0.0,0.3929999999999999,-8.152999999999999,0.159,139.71200000000002,0.523,0
508,33699,33.0,0.377,0.519,-1.0,0.374,0.0,0.0767,-8.878,0.0272,111.336,0.422,0
509,40351,26.0,0.911,0.129,472933.0,0.0538,0.122,0.0602,-27.769,0.0359,92.218,0.0805,0
510,49859,70.0,0.4039999999999999,,-1.0,0.601,0.0,0.0582,-7.507999999999999,0.309,199.921,,0
511,47965,58.0,0.195,0.475,314493.0,0.757,0.0,0.37,-7.307,0.357,119.95296059529068,0.0707,0
512,23945,42.0,0.292,0.594,198467.0,,0.0,0.0934,-5.755,0.0289,133.993,0.5489999999999999,0
514,20226,55.0,0.1369999999999999,0.622,222187.0,0.519,0.0,0.0954,-7.971,0.0269,90.082,0.496,0
515,12724,45.0,0.6629999999999999,0.665,297991.0,0.634,9.77e-05,0.127,-7.811,0.21,93.05,0.43,0
516,3931,30.0,0.0145,0.519,234573.0,0.5760000000000001,0.392,0.201,-7.705,0.0289,139.981,0.1159999999999999,0
517,47323,47.0,0.4039999999999999,0.467,157608.0,0.581,,0.149,-9.768,0.456,91.108,0.152,0
518,11821,48.0,0.449,0.667,149987.0,0.485,2.33e-06,0.0716,-7.164,0.0602,119.161,0.768,0
519,5343,16.0,0.00883,0.4379999999999999,299053.0,0.979,0.256,0.1689999999999999,-6.269,0.408,152.97799999999998,0.126,0
520,21738,46.0,,0.42,213253.0,,0.0,0.919,-8.648,0.0274,119.95296059529068,0.489,0
521,11477,52.0,0.6940000000000001,0.7709999999999999,252653.0,0.4579999999999999,0.000137,0.0784,-7.652,0.0327,109.089,0.7070000000000001,0
522,8932,12.0,0.000109,0.248,105820.0,0.918,0.785,0.244,-5.005,0.107,119.95296059529068,0.34,0
523,1388,51.0,0.308,0.4479999999999999,198400.0,0.627,0.0,0.159,-5.657,0.047,149.756,0.37,0
524,23094,49.0,0.00497,0.42,281080.0,0.635,0.000146,0.139,-5.565,0.031,165.983,0.206,0
525,20580,63.0,0.171,,183640.0,0.87,4.4e-06,0.2019999999999999,-5.86,,83.39200000000001,,0
526,21010,47.0,0.0974,0.498,215240.0,0.88,0.0,0.341,-5.098,0.0379,76.007,0.764,0
530,22001,38.0,0.00483,0.638,256440.0,0.427,2.48e-06,0.146,-12.994000000000002,0.0756,169.831,0.5429999999999999,0
531,41039,25.0,0.996,0.36,198053.0,0.0612,0.885,0.11,-25.708,0.0447,92.864,0.11,0
532,8718,28.0,0.595,0.163,162027.0,0.44,0.909,0.142,-9.873,0.0436,154.357,0.126,0
533,18027,73.0,0.000917,0.433,269373.0,0.959,0.0,0.0279999999999999,-4.04,0.0431,119.95296059529068,0.365,0
534,30512,47.0,0.176,0.809,149013.0,0.701,0.0,0.184,-12.484000000000002,0.0574,105.696,0.563,0
535,7487,13.0,0.0588,0.523,229720.0,0.843,0.000559,0.132,-3.988,0.0328,119.95296059529068,0.494,0
536,14673,47.0,0.474,0.782,-1.0,,0.0012,0.0555,-6.3210000000000015,0.0383,99.992,0.8190000000000001,0
